,Author,Quotes,Likes,Tags
137,A.W. Tozer,"“I can safely say, on the authority of all that is revealed in the Word of God, that any man or woman on this earth who is bored and turned off by worship is not ready for heaven.”",402,"['authority', 'bored', 'earth', 'god', 'heaven', 'man', 'woman', 'word-of-god', 'worship']"
138,Albert Einstein,"“The word 'God' is for me nothing more than the expression and product of human weaknesses, the Bible a collection of honorable, but still primitive legends which are nevertheless pretty childish. No interpretation, no matter how subtle, can (for me) change this.”",393,"['bible', 'god', 'religion']"
139,Chuck Palahniuk,"“Experts in ancient Greek culture say that people back then didn't see their thoughts as belonging to them. When ancient Greeks had a thought, it occurred to them as a god or goddess giving an order. Apollo was telling them to be brave. Athena was telling them to fall in love.",392,"['comercials', 'consumerism', 'free-will', 'god', 'goddess', 'greek', 'p20']"
140,Nikos Kazantzakis,"“If a woman sleeps alone it puts a shame on all men. God has a very big heart, but there is one sin He will not forgive. If a woman calls a man to her bed and he will not go.”",381,"['alone', 'bed', 'god', 'man', 'shame', 'sin', 'sleep', 'woman']"
141,G. K. Chesterton,"“We fear men so much, because we fear God so little. One fear cures another. When man's terror scares you, turn your thoughts to the wrath of God.”",380,"['fear', 'god']"
142,Michael Phillips,“The best things are never arrived at in haste. God is in no hurry; His plans are never rushed.”,376,"['god', 'plans', 'time']"
143,Hubert Reeves,“Man is the most insane species. He worships an invisible God and destroys a visible Nature. Unaware that this Nature he’s destroying is this God he’s worshiping.”,376,"['god', 'human', 'nature', 'worship']"
144,Cassandra Clare,"“And when I saw him[my father] lying dead in a pool of his own blood, I knew then that I hadn't stopped believing in God. I'd just stopped believing God cared. There might be a God, Clary, and there might be not. Either way, we're on our own.”",373,"['cassandra-clare', 'god', 'jace-wayland', 'life', 'mortal-instruments']"
145,Mahatma Gandhi,“I believe in the fundamental truth of all great religions of the world.”,365,"['god', 'religion', 'truth']"
146,A.J. RUSSELL,“All sacrifice and suffering is redemptive. It is used to either teach the individual or to help others. Nothing is by chance.”,349,"['god', 'life', 'truth', 'wisdom']"
147,James Frey,"“If there was a God. I would spit in his face for subjecting me to this. If there was a Devil, I would sell my sould to make it end. If there was something Higher that controlled out f***ing fates, I would tell it to take my fate and shove it up its fucking ass. Shove it hard and far, you motherf***er. Please end. Please end. Please end.”",346,"['anger', 'devil', 'fates', 'god', 'pain']"
148,C. S. Lewis,"“He's not safe, but he's good (referring to Aslan, the Lion, in The Lion, the Witch and the Wardrobe)”",342,"['fantasy', 'god', 'goodness', 'safety', 'security']"
149,Tahereh Mafi,"“Lift your hips for me, love.”",329,"['finally', 'god', 'juliette', 'love', 'sex', 'sexy', 'want', 'warner']"
150,francis chan,“But God doesn't call us to be comfortable. He calls us to trust Him so completely that we are unafraid to put ourselves in situations where we will be in trouble if He doesn't come through.”,924,"['christianity', 'god', 'trust']"
151,Brennan Manning,“Define yourself radically as one beloved by God. This is the true self. Every other identity is illusion.”,463,"['beloved', 'faith', 'god', 'identity', 'love', 'self']"
152,Ben Carson,“Do your best and let God do the rest.”,422,"['best', 'god', 'inspirational']"
153,Soren A. Kierkegaard,"“The proud person always wants to do the right thing, the great thing. But because he wants to do it in his own strength, he is fighting not with man, but with God.”",401,"['bible', 'christianity', 'god', 'pride']"
154,Anonymous,"“I love the Lord, for he heard my voice; he heard my cry for mercy. Because he turned his ear to me, I will call on him as long as I live. (Psalms 116:1-2 NIV)”",379,"['bible', 'cry', 'god', 'jesus-christ', 'life', 'live', 'love', 'mercy', 'truth', 'voice']"
155,Charles Spurgeon,"“When your will is God's will, you will have your will.”",360,"['god', 'inspirational']"
156,K-Ske Hasegawa,“Crap.,351,"['cat', 'crap', 'dead', 'death', 'girl', 'god', 'life', 'meaning', 'momo', 'souls', 'suicide', 'useless', 'white']"
157,George Carlin,“How can He be perfect? Everything He ever makes...dies.”,340,"['funny', 'god', 'humor']"
158,Henry Miller,"“I have found God, but he is insufficient.”",326,"['god', 'religion']"
159,Ansel Adams,“Sometimes I arrive just when God's ready to have somone click the shutter.”,322,"['god', 'inspirational', 'photography', 'timing']"
160,Ravi Zacharias,"“I think the reason we sometimes have the false sense that God is so far away is because that is where we have put him. We have kept him at a distance, and then when we are in need and call on him in prayer, we wonder where he is. He is exactly where we left him.”",317,"['god', 'inspirational', 'prayer', 'religion']"
161,H.P. Lovecraft,"“Religion is still useful among the herd - that it helps their orderly conduct as nothing else could. The crude human animal is in-eradicably superstitious, and there is every biological reason why they should be.",309,"['god', 'mankind', 'organized-religion', 'religion']"
162,Donald Miller,"“I once listened to an Indian on television say that God was in the wind and the water, and I wondered at how beautiful that was because it meant you could swim in Him or have Him brush your face in a breeze.”",309,"['god', 'inspiring', 'spirituality']"
163,Madeleine L'Engle,"“In a very real sense not one of us is qualified, but it seems that God continually chooses the most unqualified to do his work, to bear his glory. If we are qualified, we tend to think that we have done the job ourselves. If we are forced to accept our evident lack of qualification, then there's no danger that we will confuse God's work with our own, or God's glory with our own.”",307,"['glory', 'god', 'humility', 'weakness', 'work']"
164,Graham Greene,"“I hate you, God. I hate you as though you actually exist.”",306,"['god', 'hate']"
165,James Baldwin,"“If the concept of God has any validity or any use, it can only be to make us larger, freer, and more loving. If God cannot do this, then it is time we got rid of Him.”",305,"['god', 'love', 'religion']"
166,John Fante,"“Almighty God, I am sorry I am now an atheist, but have You read Nietzsche?”",303,"['atheism', 'god', 'nietzsche']"
167,Stephen Hawking,"“When people ask me if a god created the universe, I tell them that the question itself makes no sense. Time didn’t exist before the big bang, so there is no time for god to make the universe in. It’s like asking directions to the edge of the earth; The Earth is a sphere; it doesn’t have an edge; so looking for it is a futile exercise. We are each free to believe what we want, and it’s my view that the simplest explanation is; there is no god. No one created our universe,and no one directs our fate. This leads me to a profound realization; There is probably no heaven, and no afterlife either. We have this one life to appreciate the grand design of the universe, and for that I am extremely grateful.”",298,"['atheism', 'god', 'life', 'reality', 'religion']"
168,Anne Rice,“People who cease to believe in God or goodness altogether still believe in the devil... Evil is always possible. And goodness is eternally difficult.”,295,"['bad', 'devil', 'god', 'good', 'religion']"
169,Christopher Hitchens,“To be the father of growing daughters is to understand something of what Yeats evokes with his imperishable phrase 'terrible beauty.' Nothing can make one so happily exhilarated or so frightened: it's a solid lesson in the limitations of self to realize that your heart is running around inside someone else's body. It also makes me quite astonishingly calm at the thought of death: I know whom I would die to protect and I also understand that nobody but a lugubrious serf can possibly wish for a father who never goes away.”,292,"['atheism', 'daughters', 'death', 'fatherhood', 'fathers', 'god', 'mortality', 'religion', 'yeats']"
