,Author,Quotes,Likes,Tags
2122,Julian Gough,"“Hurt is a part of life. To be honest, I think hurt is a part of happiness, that our definition of happiness has gotten very narrow lately, very nervous, a little afraid of this brawling, fabulous, unpredictable world.”",153,"['happiness', 'hurt', 'life']"
2123,Steve Maraboli,“Live authentically. Why would you continue to compromise something that's beautiful to create something that is fake?”,153,"['authenticity', 'being-yourself', 'inspirational', 'life']"
2124,Steve Maraboli,“People will always have opinions about your decision because they're not courageous enough to take action on their opinion.”,152,"['action', 'courageous', 'decision', 'inspirational', 'life', 'motivational', 'opinions', 'people']"
2125,Tyler Knott Gregson,“What if it's the there,152,"['dreaming', 'life', 'moon', 'walking', 'wandering', 'wanderlust']"
2126,Ai Yazawa,"“The longer we live, the more weight we carry in our hearts.”",151,"['life', 'nana']"
2127,Ernest Hemingway,“Dying was nothing and he had no picture of it nor fear of it in his mind. But living was a field of grain blowing in the wind on the side of a hill. Living was a hawk in the sky. Living was an earthen jar of water in the dust of the threshing with the grain flailed out and the chaff blowing. Living was a horse between your legs and a carbine under one leg and a hill and a valley and a stream with trees along it and the far side of the valley and the hills beyond.”,150,"['death', 'dying', 'ernest-hemingway', 'for-whom-the-bell-tolls', 'life', 'living']"
2128,Ray Bradbury,“Everything that happens before Death is what counts.”,149,"['death', 'life']"
2129,Chelsea Fine,"“Tristan was silent for a few moments, looking at the leaves before them. ""Life isn't about the past and the future. It's about today."" He paused. ""It's about five minutes from now and two seconds ago. It's moments, you know? Not years. Years aren't what define us.”",148,['life']
2130,John Updike,"“Suspect each moment, for it is a thief, tiptoeing away with more than it brings.”",277,"['life', 'time']"
2131,Charlotte Brontë,"“Crying does not indicate that you are weak. Since birth, it has always been a sign that you are alive.”",269,"['emotions', 'inspiration', 'life', 'wisdom']"
2132,Paulo Coelho,"“In magic - and in life - there is only the present moment, the now. You can't measure time the way you measure the distance between two points. 'Time' doesn't pass. We human beings have enormous difficulty in focusing on the present; we're always thinking about what we did, about how we could have done it better, about the consequences of our actions, and about why we didn't act as we should have. Or else we think about the future, about what we're going to do tomorrow, what precautions we should take, what dangers await us around the next corner, how to avoid what we don't want and how to get what we have always dreamed of.”",247,"['future', 'life', 'living-in-the-moment', 'past', 'present', 'time']"
2133,Anna Wintour,"“It’s always about timing. If it’s too soon, no one understands. If it’s too late, everyone’s forgotten.”",231,"['anna-wintour', 'fashion', 'life', 'quote', 'quotes', 'time', 'timing', 'trend', 'trendy', 'understanding', 'vogue', 'wisdom', 'women']"
2134,Stephen Chbosky,“It's much easier to not know things sometimes. Things change and friends leave. And life doesn't stop for anybody.”,216,"['change', 'endings', 'friendship', 'growing-up', 'life']"
2135,Leo Tolstoy,"“Life did not stop, and one had to live.”",212,"['inspirational', 'life']"
2136,David Foster Wallace,"“To me, at least in retrospect, the really interesting question is why dullness proves to be such a powerful impediment to attention. Why we recoil from the dull. Maybe it’s because dullness is intrinsically painful; maybe that’s where phrases like ‘deadly dull’ or ‘excruciatingly dull’ come from. But there might be more to it. Maybe dullness is associated with psychic pain because something that’s dull or opaque fails to provide enough stimulation to distract people from some other, deeper type of pain that is always there, if only in an ambient, low-level way, and which most of us spend nearly all our time and energy trying to distract ourselves from feeling, or at least from feeling directly or with our full attention. Admittedly, the whole thing’s pretty confusing, and hard to talk about abstractly…but surely something must lie behind not just Muzak in dull or tedious places any more but now also actual TV in waiting rooms, supermarkets’ checkouts, airport gates, SUVs’ backseats. Walkman, iPods, BlackBerries, cell phones that attach to your head. This terror of silence with nothing diverting to do. I can’t think anyone really believes that today’s so-called ‘information society’ is just about information. Everyone knows it’s about something else, way down.”",206,"['attention', 'boredom', 'life']"
2137,Soren Kierkegaard,"“Listen to the cry of a woman in labor at the hour of giving birth — look at the dying man’s struggle at his last extremity, and then tell me whether something that begins and ends thus could be intended for enjoyment.”",197,['life']
2138,Suzy Kassem,"“I have been finding treasures in places I did not want to search. I have been hearing wisdom from tongues I did not want to listen. I have been finding beauty where I did not want to look. And I have learned so much from journeys I did not want to take. Forgive me, O Gracious One; for I have been closing my ears and eyes for too long. I have learned that miracles are only called miracles because they are often witnessed by only those who can can see through all of life's illusions. I am ready to see what really exists on other side, what exists behind the blinds, and taste all the ugly fruit instead of all that looks right, plump and ripe.”",196,"['awakening', 'beautiful', 'beauty', 'blind', 'closing-ears', 'closing-eyes', 'conformityredemption', 'creator', 'explore', 'eyes', 'facades', 'fake', 'fruit', 'fruitful-garden', 'fruits', 'garden', 'god', 'god-s-garden', 'grateful', 'gratitude', 'illumination', 'illusion', 'illusions', 'journey', 'life', 'life-path', 'light', 'looking', 'miracle', 'miracles', 'mirage', 'nature', 'orchardgracious', 'path', 'prayer', 'quest', 'real', 'ripe', 'search', 'searching-truth', 'seeking-truth', 'sight', 'substance', 'superficial', 'surface', 'tongues', 'treasure', 'truth', 'truth-path', 'ugly', 'vision', 'wander', 'wisdom', 'wise', 'wonder']"
2139,Friedrich Wilhelm Nietzsche,“The life of the enemy . Whoever lives for the sake of combating an enemy has an interest in the enemy's staying alive.”,181,"['enemies', 'life', 'philosophy']"
2140,Pearl S. Buck,“I feel no need for any other faith than my faith in the kindness of human beings. I am so absorbed in the wonder of earth and the life upon it that I cannot think of heaven and angels.”,180,"['angel', 'being', 'earth', 'faith', 'heaven', 'hope', 'human', 'kindness', 'later', 'life', 'now']"
2141,Beyoncé Knowles,"“I'm always happy when I'm surrounded by water, I think I'm a Mermaid or I was a mermaid.",180,"['born-again', 'humbles', 'life', 'mermaid', 'ocean', 'perspective', 'water']"
2142,Joe Abercrombie,"“If you want to be a new man you have to stay in new places, and do new things, with people who never knew you before. If you go back to the same old ways, what else can you be but the same old person?”",174,"['change', 'life']"
2143,Tara Westover,“An education is not so much about making a living as making a person.”,171,"['education', 'growth', 'inspirational', 'life', 'personal-growth']"
2144,James Patterson,“But what is life if you don't live it?”,162,"['inspirational', 'life']"
2145,Simone Weil,"“All the natural movements of the soul are controlled by laws analogous to those of physical gravity. Grace is the only exception. Grace fills empty spaces, but it can only enter where there is a void to receive it, and it is grace itself which makes this void. The imagination is continually at work filling up all the fissures through which grace might pass.”",162,"['grace', 'life']"
2146,Steve Maraboli,"“Every time I thought I was being rejected from something good, I was actually being re-directed to something better.”",156,"['happiness', 'inspirational', 'life', 'rejection']"
2147,Elbert Hubbard,“The best way to prepare for life is to begin to live.”,154,['life']
2148,Gayle Forman,"“Whoever said that the past isn't dead had it backward. It's the future that's already dead, already played out.”",154,"['adam', 'bhie', 'future', 'life', 'past', 'regrets', 'where-she-went']"
2149,Louis C.K.,"“Fuck it... That's really the attitude that keeps a family together, it's not ""we love each other"", it's just ""fuck it, man.”",152,"['attitude', 'comedian', 'comedy', 'family', 'fuck-it', 'funny', 'honest', 'honesty', 'joke', 'jokes', 'life', 'louie', 'lucky-louie', 'quote', 'stand-up']"
2150,Shannon L. Alder,“People who fit don’t seek. The seekers are those that don’t fit.”,152,"['acceptance', 'answers', 'believe', 'church', 'faith', 'findig-something-to-believe', 'finding-yourself', 'fitting', 'fitting-in', 'god', 'god-s-plan', 'happiness', 'joy', 'life', 'pastors', 'peace', 'philosophy', 'prayer', 'religion', 'searching', 'searching-for-truth', 'seeking', 'truth', 'unhappiness']"
2151,Craig Silvey,"“I don't understand a thing about this world: about people, and why they do the things they do. The more I find out, the more I uncover, the more I know, the less I understand.”",150,"['craig-silvey', 'jasper-jones', 'knowledge', 'life', 'understanding']"
2152,Augustine of Hippo,"“Once for all, then, a short precept is given thee: Love, and do what thou wilt: whether thou hold thy peace, through love hold thy peace; whether thou cry out, through love cry out; whether thou correct, through love correct; whether thou spare, through love do thou spare: let the root of love be within, of this root can nothing spring but what is good.”",149,"['inspirational', 'life', 'love', 'thelema']"
2153,Yann Martel,"“Don't you bully me with your politeness! Love is hard to believe, ask any lover. Life is hard to believe, ask any scientist. God is hard to believe, ask any believer. What is your problem with hard to believe?”",149,"['belief', 'life', 'love']"
2154,Virginia Woolf,"“Yet there are moments when the walls of the mind grow thin; when nothing is unabsorbed, and I could fancy that we might blow so vast a bubble that the sun might set and rise in it and we might take the blue of midday and the black of midnight and be cast off and escape from here and now.”",149,"['escape', 'inspirational', 'life', 'mind']"
2155,Sylvia Plath,"“There are times when a feeling of expectancy comes to me, as if something is there, beneath the surface of my understanding, waiting for me to grasp it. It is the same tantalizing sensation when you almost remember a name, but don't quite reach it. I can feel it when I think of human beings, of the hints of evolution suggested by the removal of wisdom teeth, the narrowing of the jaw no longer needed to chew such roughage as it was accustomed to; the gradual disappearance of hair from the human body; the adjustment of the human eye to the fine print, the swift, colored motion of the twentieth century. The feeling comes, vague and nebulous, when I consider the prolonged adolesence of our species; the rites of birth, marriage and death; all the primitive, barbaric ceremonies streamlined to modern times. Almost, I think, the unreasoning, bestial purity was best. Oh, something is there, waiting for me. Perhaps someday the revelation will burst in upon me and I will see the other side of this monumental grotesque joke. And then I'll laugh. And then I'll know what life is.”",148,"['life', 'restlessness', 'understanding']"
2156,David Levithan,"“But I think we both knew, even then, that what we had was something even more rare, and even more meaningful. I was going to be his friend, and was going to show him possibilities. And he, in turn, would become someone I could trust more than myself.”",148,"['cute', 'gay', 'life', 'love', 'platonic-love', 'relationships', 'romance']"
2157,Albert Camus,"“In fact, it comes to this: nobody is capable of really thinking about anyone, even in the worst calamity. For really to think about someone means thinking about that person every minute of the day, without letting one’s thoughts be diverted by anything- by meals, by a fly that settles on one’s cheek, by household duties, or by a sudden itch somewhere. But there are always flies and itches. That’s why life is difficult to live.”",147,['life']
2158,James Patterson,"“Just because life is hard, and always ends in a bad way, doesn't mean that all stories have to, even if that's what they tell us in school and in the New York Times Review. In fact, it's a good thing that stories are as different as we are, one from another.”",146,['life']
2159,Kazuo Ishiguro,“That's most interesting. But I was no more a mind-reader then than today. I,145,"['children', 'coldness', 'cruelty', 'dancing', 'future', 'heartbreak', 'innocence', 'life', 'melancholy', 'nostalgia', 'sadness']"
2160,J.R. Ward,"“Life is such a glorious trauma, is it not?”",335,"['black-dagger-brotherhood', 'jr-ward', 'life', 'wrath']"
2161,Lemony Snicket,"“In love, as in life, one misheard word can be tremendously important. If you tell someone you love them, for instance, you must be absolutely certain that they have replied ""I love you back"" and not ""I love your back"" before you continue the conversation.”",310,"['humor', 'life', 'love', 'misheard-words']"
2162,Toni Morrison,"“In this here place, we flesh; flesh that weeps, laughs; flesh that dances on bare feet in grass. Love it. Love it hard. Yonder they do not love your flesh. They despise it. They don't love your eyes; they'd just as soon pick em out. No more do they love the skin on your back. Yonder they flay it. And O my people they do not love your hands. Those they only use, tie, bind, chop off and leave empty. Love your hands! Love them. Raise them up and kiss them. Touch others with them, pat them together, stroke them on your face 'cause they don't love that either. You got to love it, you! And no, they ain't in love with your mouth. Yonder, out there, they will see it broken and break it again. What you say out of it they will not heed. What you scream from it they do not hear. What you put into it to nourish your body they will snatch away and give you leavins instead. No, they don't love your mouth. You got to love it. This is flesh I'm talking about here. Flesh that needs to be loved. Feet that need to rest and to dance; backs that need support; shoulders that need arms, strong arms I'm telling you. And O my people, out yonder, hear me, they do not love your neck unnoosed and straight. So love your neck; put a hand on it, grace it, stroke it and hold it up. and all your inside parts that they'd just as soon slop for hogs, you got to love them. The dark, dark liver--love it, love it and the beat and beating heart, love that too. More than eyes or feet. More than lungs that have yet to draw free air. More than your life-holding womb and your life-giving private parts, hear me now, love your heart. For this is the prize.”",252,"['body', 'heart', 'life', 'love']"
2163,John Grogan,"“Dogs are great. Bad dogs, if you can really call them that, are perhaps the greatest of them all.”",217,"['dogs', 'life']"
2164,Nora Roberts,“That woman doesn't have the sense God gave a retarded flea.”,214,"['humor', 'life', 'wisdom']"
2165,Gena Showalter,“I’m not a bad person. I haven’t killed anyone. I (rarely) lie. I don’t kick little puppies. So why do people look at me as if the world would be a better place without me?”,210,['life']
2166,Truman Capote,“Life is a moderately good play with a badly written third act.”,207,"['life', 'metaphor']"
2167,Becca Fitzpatrick,"“I loved you long before you loved me. It's the only thing I have you beat at, and I'll bring it up every chance I get.”",197,"['chance', 'life', 'love']"
2168,Shakespeare,“Like madness is the glory of this life.”,196,"['inspiration', 'life', 'living', 'writing']"
2169,Annie Dillard,"“Spend the afternoon, you can't take it with you.”",192,"['inspirational', 'life']"
2170,H. L. Mencken,"“You can't do anything about the length of your life, but you can do something about its width and depth.”",192,"['inspirational', 'life']"
2171,Bill Bryson,"“If this book has a lesson, it is that we are awfully lucky to be here-and by 'we' I mean every living thing. To attain any kind of life in this universe of ours appears to be quite an achievement. As humans we are doubly lucky, of course: We enjoy not only the privilege of existence but also the singular ability to appreciate it and even, in a multitude of ways, to make it better. It is a talent we have only barely begun to grasp.”",188,"['achievement', 'biology', 'humans', 'life', 'science', 'universe']"
2172,Paula Hawkins ,"“I want to drag knives over my skin, just to feel something other than shame, but I'm not even brave enough for that”",187,"['brokenness', 'escape', 'feelings', 'hopeless', 'hurt', 'life', 'self-doubt', 'shame']"
2173,Martin Luther King Jr.,"“It may be true that the law cannot make a man love me, but it can stop him from lynching me, and I think that's pretty important.”",184,"['law', 'life', 'lynchings']"
2174,Frances Willard,"“The world is wide, and I will not waste my life in friction when it could be turned into momentum. ”",171,"['inspirational', 'life']"
2175,Julia Hoban,"“Well, sometimes I worry that my whole life will be based about what's comfortable and easy. I'll care too much about what makes me feel good to ever really reach for anything. And then I worry that even if I do, I won't succeed.”",168,"['life', 'ya']"
2176,Chetan Bhagat,"“Life is not to be taken seriously, as we are really temporary here. We are like a pre-paid card with limited validity. If we are lucky, we may last another 50 years. And 50 years is just 2,500 weekends. Do we really need to get so worked up? It’s ok, bunk a few classes, goof up a few interviews, fall in love. We are people, not programmed devices.”",166,"['life', 'spark']"
2177,Brandon Sanderson,"“Those candle flames were like the lives of men. So fragile. So deadly. Left alone, they lit and warmed. Let run rampant, they would destroy the very things they were meant to illuminate. Embryonic bonfires, each bearing a seed of destruction so potent it could tumble cities and dash kings to their knees.”",158,"['bonfires', 'candle', 'deadly', 'destruction', 'embryonic', 'fire', 'flames', 'fragility', 'illuminate', 'kings', 'life', 'light', 'potency', 'potential', 'power', 'rampage', 'seeds', 'warmth']"
2178,Johann Wolfgang von Goethe,"“Tell a wise person, or else keep silent,",156,"['holy-longing', 'life', 'rebirth']"
2179,H. Jackson Brown Jr.,“Never give up on what you really want to do. The person with big dreams is more powerful than one with all the facts.”,154,"['inspirational', 'life']"
2180,Gary L. Francione,"“We do not need to eat animals, wear animals, or use animals for entertainment purposes, and our only defense of these uses is our pleasure, amusement, and convenience.”",153,"['abolition', 'abolitionist', 'ahimsa', 'animals', 'education', 'exploitation', 'francione', 'inspirational-quotes', 'justice', 'life', 'nonviolence', 'nonviolence-jainism', 'peace-making', 'peace-movement', 'peace-on-earth', 'rights', 'sentience', 'slavery', 'veganism', 'wisdom']"
2181,Charles deLint,"“There are no happy endings... There are no endings, happy or otherwise. We all have our own stories which are just part of the one Story that binds both this world and Faerie. Sometimes we step into each others stories - perhaps just for a few minutes, perhaps for years - and then we step out of them again. But all the while, the Story just goes on.”",152,"['faerie', 'fantasy', 'life', 'story']"
2182,Bob Ong,"“Obligasyon kong maglayag, karapatan kong pumunta sa kung saan ko gusto, responsibilidad ko ang buhay ko. ”",151,"['filipino', 'life', 'pinoy']"
2183,Jessie B. Rittenhouse,"“I bargained with Life for a penny,",150,"['ageing', 'hire', 'learning', 'life', 'philosophy', 'poem', 'poetry', 'poets', 'wages', 'wealth']"
2184,Rainer Maria Rilke,“There are no classes in life for beginners: right away you are always asked to deal with what is most difficult.”,144,['life']
2185,Judith Guest,“People who keep stiff upper lips find that it's damn hard to smile.”,144,"['depression', 'emotions', 'feelings', 'judith-guest', 'life', 'ordinary-people', 'smile']"
2186,Cassandra Clare,"“The world is terrible,"" said Mark tonelessly. ""And some are drawn down into it and drown there, and some rise above and carry others with them.”",144,"['lady-midnight', 'life', 'peace', 'world']"
2187,Anthony Robbins,"“People are not lazy, they simply have impotent goals..that is..goals that do not inspire them.”",143,"['anthony-robbins', 'goals', 'lazy', 'life', 'people']"
2188,Brian Tracy,"“If you wish to achieve worthwhile things in your personal and career life, you must become a worthwhile person in your own self-development.”",142,"['life', 'self-worth', 'wisdom']"
2189,John Green,“I just want to do something that matters. Or be something that matters. I just want to matter.”,141,"['inspiration', 'life', 'self-value', 'worthy']"
2190,Henry David Thoreau,"“If one advances confidently in the direction of his dreams, and endeavors to live the life which he has imagined, he will meet with a success unexpected in common hours. He will put some things behind, will pass an invisible boundary; new, universal, and more liberal laws will begin to establish themselves around and within him; or the old laws be expanded, and interpreted in his favor in a more liberal sense, and he will live with the license of a higher order of beings.”",310,"['dreams', 'future', 'life']"
2191,Alexandra Adornetto,"“Sometimes it's better to stop trying to make sense of things. Life isn't clear cut, there are always gray areas.”",263,['life']
2192,Omar Khayyám,"“Your hand can seize today, but not tomorrow; and thoughts of your tomorrow are nothing but desire. Don’t waste this breath, if your heart isn’t crazy, since ""the rest of your life"" won’t last forever.”",230,"['carpe-diem', 'desire', 'future', 'life', 'present', 'thoughts', 'time', 'today', 'tomorrow', 'wasting-time']"
2193,Mario Puzo,“Keep your friends close but your enemies closer.”,203,"['classic', 'life', 'literature', 'misattributed-machiavelli']"
2194,George R.R. Martin,"“Every man should lose a battle in his youth, so he does not lose a war when he is old.”",196,"['battle', 'life', 'solemn', 'truth', 'war', 'warrior']"
2195,Cormac McCarthy,“The man who believes that the secrets of the world are forever hidden lives in mystery and fear. Superstition will drag him down. The rain will erode the deeds of his life. But that man who sets himself the task of singling out the thread of order from the tapestry will by the decision alone have taken charge of the world and it is only by such taking charge that he will effect a way to dictate the terms of his own fate.”,187,"['empowerment', 'fate', 'fear', 'ignorance', 'life', 'order', 'secrets', 'self-determination', 'superstition']"
2196,Gautama Buddha,“The Way is not in the sky; the Way is in the heart.”,183,"['buddha', 'buddhism', 'life', 'living', 'religion', 'spirituality']"
2197,أنيس منصور,“الإنسان يجب أن يدق الباب .. فسوف يجد أحداً يفتح .. عن رغبة أو رهبة أو ضيق .. ولكن لابد أن ينفتح الباب .. ومن وراءه باب ثاني وثالث”,179,"['courage', 'inspirational', 'life']"
2198,Og Mandino,"“Count your blessings. Once you realize how valuable you are and how much you have going for you, the smiles will return, the sun will break out, the music will play, and you will finally be able to move forward the life that God intended for you with grace, strength, courage, and confidence.”",178,"['inspirational', 'life']"
2199,Joseph Campbell,"“The demon that you can swallow gives you its power, and the greater life’s pain, the greater life’s reply.”",174,"['acceptance', 'growth', 'life', 'pain']"
2200,Sylvia Plath,"“Oh, something is there, waiting for me. Perhaps someday the revelation will burst in upon me and I will see the other side of this monumental grotesque joke. And then I'll laugh. And then I'll know what life is.”",173,['life']
2201,Fyodor Dostoyevsky,"“But I always liked side-paths, little dark back-alleys behind the main road- there one finds adventures and surprises, and precious metal in the dirt.”",171,['life']
2202,David Bowie,“Tomorrow belongs to those who can hear it coming”,165,"['future', 'inspirational', 'life']"
2203,Rudyard Kipling,“You must learn to forgive a man when he's in love. He's always a nuisance.”,161,"['life', 'love']"
2204,Paulo Coelho,"“Some people appear to be happy, but they simply don't give the matter much thought. Others make plans: I'm going to have a husband, a home, two children, a house in the country. As long as they're busy doing that, they're like bulls looking for the bullfighter: they react instinctively, they blunder on, with no idea where the target is. They get their car, sometimes they even get a Ferrari, and they think that's the meaning of life, and they never question it. Yet their eyes betray the sadness that even they don't know they carry in their soul. Are you happy?”",158,"['happiness', 'life', 'material', 'sadness']"
2205,Eddie Cantor,“Slow down and enjoy life. It's not only the scenery you miss by going too fast - you also miss the sense of where you are going and why.”,157,['life']
2206,John Green,“Imagine others complexly.”,147,"['inspiration', 'inspirational', 'life', 'philosophy', 'wisdom']"
2207,Rachael Lippincott,“Everyone in this world is breathing borrowed air.”,147,"['cancer', 'life']"
2208,David Brin,"“It is said that power corrupts, but actually it's more true that power attracts the corruptible. The sane are usually attracted by other things than power.”",146,"['life', 'power']"
2209,Pascal Mercier,“Given that we can live only a small part of what there is in us -- what happens with the rest?”,145,"['carpe-diem', 'fulfillment', 'life']"
2210,Colleen Hoover,“Sometimes life doesn't happen in chronological order.”,143,['life']
2211,Renee Ahdieh,“It does not take courage to kill. It takes courage to live.”,143,"['courage', 'khalid', 'killing', 'life']"
2212,Sue Monk Kidd,“It shocks me how I wish for...what is lost and cannot come back.”,141,"['life', 'nostalgia']"
2213,Brian Tracy,“Always choose the future over the past. What do we do now?”,140,"['future', 'life', 'past', 'self-motivation', 'wisdom']"
2214,Peter Cameron,“I hate when people say 'I see'. It doesn't mean anything and I think it's hostile. Whenever anyone tells me 'I see' I think they're really saying 'Fuck you'.”,140,"['humor', 'life', 'truth']"
2215,Madeline Miller,"“He looked different in sleep, beautiful but cold as moonlight. I found myself wishing he would wake so that I might watch the life return.”",140,"['achilles', 'beautiful', 'different', 'life', 'love', 'patroclus']"
2216,Chuck Palahniuk,"“The voice says, maybe you don't go to hell for the things you do. Maybe you go to hell for the things you don't do. The things you don't finish.”",139,"['hell', 'insight', 'life', 'life-lessons', 'living', 'motivation', 'thought-provoking']"
2217,Maya Angelou,"“This is a wonderful day, I have never seen this one before.”",139,"['beautiful', 'day', 'life', 'time']"
2218,Gail Tsukiyama,“Even a snail will eventually reach its destination.”,138,"['destination', 'destiny', 'goals', 'life', 'patience', 'snail', 'waiting']"
2219,Oscar Wilde,"“I never approve, or disapprove, of anything now. It is an absurd attitude to take towards life.”",137,"['judgment', 'life']"
2220,Lily Tomlin,"“I said ""Somebody should do something about that."" Then I realized I am somebody.”",251,"['life', 'motivation']"
2221,Douglas Coupland,"“My mind then wandered. I thought of this: I thought of how every day each of us experiences a few little moments that have just a bit more resonance than other moments—we hear a word that sticks in our mind—or maybe we have a small experience that pulls us out of ourselves, if only briefly—we share a hotel elevator with a bride in her veils, say, or a stranger gives us a piece of bread to feed to the mallard ducks in the lagoon; a small child starts a conversation with us in a Dairy Queen—or we have an episode like the one I had with the M&M cars back at the Husky station.",206,"['life', 'meaning_of_life', 'moments']"
2222,James Baldwin,“Whoever debases others is debasing himself.”,204,"['life', 'love', 'racism']"
2223,Rousseau Jean-Jacques,"“Or, rather, let us be more simple and less vain.”",200,"['ego', 'emile', 'life', 'simplicity', 'vanity']"
2224,Irvin D. Yalom,“The spirit of a man is constructed out of his choices.”,176,"['choice', 'human-nature', 'life']"
2225,Gordon B. Hinckley,"“Through all of living have much joy and laughter, life is to be enjoyed, not just endured.”",174,"['laugh', 'life']"
2226,Leo Tolstoy,"“And you know, there's less charm in life when you think about death--but it's more peaceful.”",174,"['death', 'life']"
2227,Betty White,"“If one has no sense of humor, one is in trouble.”",169,"['humor', 'life']"
2228,Courtney Summers,"“But love is complicated, it’s messy. It can inspire selflessness, selfishness, our greatest accomplishments and our hardest mistakes. It brings us together and it can just as easily drive us apart.”",167,"['life', 'love']"
2229,Viktor E. Frankl,"“We cannot, after all, judge a biography by its length, by the number of pages in it; we must judge by the richness of the contents...Sometimes the 'unfinisheds' are among the most beautiful symphonies.”",151,"['death', 'life']"
2230,Vic Johnson,"“In life, there are no mistakes, only lessons.”",150,"['lesson', 'lessons', 'life', 'mistake', 'mistakes']"
2231,John Fowles,"“Once upon a time there was a young prince who believed in all things but three. He did not believe in princesses, he did not believe in islands, he did not believe in God. His father, the king, told him that such things did not exist. As there were no princesses or islands in his father's domains, and no sign of God, the young prince believed his father.",149,"['belief', 'death', 'god', 'life', 'magic', 'philosophy', 'suicide']"
2232,Eric Wright,"“But instead of spending our lives running towards our dreams, we are often running away from a fear of failure or a fear of criticism.”",147,"['criticism', 'dreams', 'failure', 'life']"
2233,Catherynne M. Valente,"“We all live inside the terrible engine of authority, and it grinds and shrieks and burns so that no one will say: lines on maps are silly.”",147,"['absurdity', 'authority', 'life', 'rules', 'society']"
2234,François Truffaut,"“Three films a day, three books a week and records of great music would be enough to make me happy to the day I die.”",145,"['art', 'books-reading', 'film', 'life', 'music']"
2235,Mehek Bassi,"“If only you would realize some day, how much have you hurt me,",142,"['breakup', 'breakups', 'destiny', 'expectations', 'fate', 'forget', 'forgive', 'hurt', 'kill', 'life', 'love', 'love-hurts', 'love-story', 'lovers', 'memory', 'pain', 'philosophy', 'poem', 'poetry', 'remember', 'satisfaction', 'wanting', 'yearning']"
2236,George Bernard Shaw,“In heaven an angel is no one in particular.”,140,['life']
2237,Patrick Ness,"“People see stories everywhere...We take random events and we put them together in a pattern so we can comfort ourselves with a story, no matter how much it obviously isn't true...We have to lie to ourselves to live. Otherwise, we'd go crazy.”",140,['life']
2238,Laurell K. Hamilton,“It is a very natural human trait to destroy that which frightens us.”,139,"['human', 'inspirational', 'life']"
2239,Jodi Picoult,"“A very wise man once told me that you can't look back-you just have to put the past behind you, and find something better in your future.”",139,"['future', 'life', 'moving-on']"
2240,Andrew Solomon,"“The opposite of depression is not happiness, but vitality and my life, as I write this, is vital even when sad. I may wake up sometime next year without my mind again; it is not likely to stick around all the time. Meanwhile, however, I have discovered what I would have to call a soul, a part of myself I could never have imagined until one day, seven years ago, when hell came to pay me a surprise visit. It's a precious discovery. Almost every day I feel momentary flashes of hopelessness and wonder every time whether I am slipping. For a petrifying instant here and there, a lightning-quick flash, I want a car to run me over...I hate these feelings but, but I know that they have driven me to look deeper at life, to find and cling to reasons for living, I cannot find it in me to regret entirely the course my life has taken. Every day, I choose, sometimes gamely, and sometimes against the moment's reason, to be alive. Is that not a rare joy?”",138,"['depression', 'life']"
2241,Chuck Palahniuk,“We just had a near-life experience!”,137,['life']
2242,Wm. Paul Young,"“Grace doesn't depend on suffering to exist, but where there is suffering you will find grace in many facets and colors.”",137,"['grace', 'life', 'love']"
2243,Morrissey,"“Now this might disturb you, but I find I'm OK by myself;",137,"['humor', 'life', 'lyrics', 'music']"
2244,Kate Morton,"“You must learn to know the difference between tales and the truth, my Liza, she would say. Fairy tales have a habit of ending too soon. They never show what happens afterwards when the prince and princess ride off the page.”",137,"['life', 'love']"
2245,Stacey Jay,"“Love doesn't want people to stay ignorant and frightened. Love doesn't value obedience over all else. Love doesn't judge and find some lives--or loves--more valuable than others. Love doesn't use people and throw them away. Love stays, and makes you stronger, even when the person you love is gone.”",135,"['in-love', 'life', 'love']"
2246,José N. Harris,“Taking on too much of other people's drama is just a poor excuse for not taking ownership and control over your own life.”,134,"['control', 'drama', 'excuses', 'life', 'life-and-living']"
2247,Shonda Rhimes,"“There is no list of rules. There is one rule. The rule is: there are no rules. Happiness comes from living as you need to, as you want to. As your inner voice tells you to. Happiness comes from being who you actually are instead of who you think you are supposed to be. Being traditional is not traditional anymore. It’s funny that we still think of it that way. Normalize your lives, people. You don’t want a baby? Don’t have one. I don’t want to get married? I won’t. You want to live alone? Enjoy it. You want to love someone? Love someone. Don’t apologize. Don’t explain. Don’t ever feel less than. When you feel the need to apologize or explain who you are, it means the voice in your head is telling you the wrong story. Wipe the slate clean. And rewrite it. No fairy tales. Be your own narrator. And go for a happy ending. One foot in front of the other. You will make it.”",134,"['happiness', 'happy-endings', 'life', 'love', 'rules', 'shonda-rhimes']"
2248,Matt Haig,"“Maybe that's what all lives were, though. Maybe even the most seemingly perfectly intense or worthwhile lives ultimately felt the same. Acres of disappointment and monotony and hurts and rivalries but with flashes of wonder and beauty. Maybe that was the only meaning that mattered. To be the world, witnessing itself.”",133,['life']
