,Author,Quotes,Likes,Tags
372,Roy T. Bennett,"“If you believe very strongly in something, stand up and fight for it.”",1834,"['believe', 'believe-in-yourself', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quote', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-philosophy', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
373,E.M. Forster,“Spoon feeding in the long run teaches us nothing but the shape of the spoon.”,1833,"['education', 'educational', 'inspirational', 'inspiring', 'learning', 'mentoring']"
374,Roy T. Bennett,“The outer world is a reflection of the inner world. Other people’s perception of you is a reflection of them; your response to them is an awareness of you.”,1829,"['authentic-living', 'awareness', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quote', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-philosophy', 'life-quotes', 'living', 'perception']"
375,Cecelia Ahern,"“Shoot for the moon, even if you fail, you'll land among the stars”",1821,"['hope', 'inspirational']"
376,Nathaniel Hawthorne,"“Happiness is like a butterfly which, when pursued, is always beyond our grasp, but, if you will sit down quietly, may alight upon you.”",1818,"['inspirational', 'life-happiness']"
377,Lauren Oliver,"“Love: a single word, a wispy thing, a word no bigger or longer than an edge. That's what it is: an edge; a razor. It draws up through the center of your life, cutting everything in two. Before and after. The rest of the world falls away on either side.”",1817,['inspirational']
378,Gordon B. Hinckley,“True love is not so much a matter of romance as it is a matter of anxious concern for the well-being of one's companion.”,1811,"['inspirational', 'love']"
379,Audrey Hepburn,“The best thing to hold onto in life is each other.”,1806,['inspirational']
380,Wayne W. Dyer,“Change the way you look at things and the things you look at change.”,1801,"['change', 'inspirational', 'motivational', 'perception']"
381,Wendy Mass,"“A fight is going on inside me,"" said an old man to his son. ""It is a terrible fight between two wolves. One wolf is evil. He is anger, envy, sorrow, regret, greed, arrogance, self-pity, guilt, resentment, inferiority, lies, false pride, superiority, and ego. The other wolf is good. he is joy, peace, love, hope, serenity, humility, kindness, benevolence, empathy, generosity, truth, compassion, and faith. The same fight is going on inside you.""",1794,['inspirational']
382,Mary Schmich,“Ladies and gentlemen of the class of '97:,1794,"['inspirational', 'mary-schmich', 'sunscreen']"
383,Oliver James,"“why are trying so hard to fit in, when you're born to stand out”",1793,"['individuality', 'inspirational', 'life']"
384,Aristotle,"“Excellence is never an accident. It is always the result of high intention, sincere effort, and intelligent execution; it represents the wise choice of many alternatives - choice, not chance, determines your destiny.”",1754,"['choice', 'inspirational']"
385,Benjamin Franklin,“He that can have patience can have what he will.”,1752,"['determination', 'inspirational', 'patience']"
386,J.M. Barrie,"“The reason birds can fly and we can't is simply because they have perfect faith, for to have faith is to have wings.”",1751,"['birds', 'faith', 'flying', 'inspirational', 'profound', 'wings']"
387,Sabaa Tahir,"“Life is made of so many moments that mean nothing. Then one day, a single moment comes along to define every second that comes after. Such moments are tests of courage, of strength.”",1736,"['courage', 'inspirational', 'strength']"
388,C. JoyBell C.,"“There is some kind of a sweet innocence in being human- in not having to be just happy or just sad- in the nature of being able to be both broken and whole, at the same time.”",1731,"['being-human', 'happiness', 'human', 'human-nature', 'humanism', 'humanity', 'inspirational', 'inspirational-quotes', 'inspiring', 'life', 'life-and-living', 'living', 'sadness']"
389,William Makepeace Thackeray,“To love and win is the best thing.,1725,['inspirational']
390,Betty Smith,"“Dear God,"" she prayed, ""let me be something every minute of every hour of my life. Let me be gay; let me be sad. Let me be cold; let me be warm. Let me be hungry...have too much to eat. Let me be ragged or well dressed. Let me be sincere - be deceitful. Let me be truthful; let me be a liar. Let me be honorable and let me sin. Only let me be something every blessed minute. And when I sleep, let me dream all the time so that not one little piece of living is ever lost.”",2012,"['growing-up', 'inspirational', 'life']"
391,anaïs nin,"“We travel, some of us forever, to seek other states, other lives, other souls.”",1834,"['inspirational', 'journey', 'quest', 'seekers', 'travel']"
392,Marcus Aurelius,"“When you arise in the morning think of what a privilege it is to be alive, to think, to enjoy, to love ...”",1821,"['carpe-diem', 'inspirational', 'life', 'seize-the-day']"
393,Dale Carnegie,“Don't be afraid of enemies who attack you. Be afraid of the friends who flatter you.”,1795,"['dishonesty', 'general-obregon-s-philosophy', 'inspirational', 'life', 'people']"
394,C.S. Lewis,“God allows us to experience the low points of life in order to teach us lessons that we could learn in no other way.”,1753,"['inspirational', 'religion']"
395,Gautama Buddha,"“All that we are is the result of what we have thought: it is founded on our thoughts and made up of our thoughts. If a man speak or act with an evil thought, suffering follows him as the wheel follows the hoof of the beast that draws the wagon.... If a man speak or act with a good thought, happiness follows him like a shadow that never leaves him.”",1741,['inspirational']
396,Albert Einstein,“I must be willing to give up what I am in order to become what I will be.”,1736,['inspirational']
397,Alan Moore,"“Everybody is special. Everybody. Everybody is a hero, a lover, a fool, a villain. Everybody. Everybody has their story to tell.”",1726,"['favourite-quote', 'inspirational']"
398,C. JoyBell C.,"“You only need one man to love you. But him to love you free like a wildfire, crazy like the moon, always like tomorrow, sudden like an inhale and overcoming like the tides. Only one man and all of this.”",1725,"['inspirational', 'inspirational-love', 'inspiring', 'love', 'men', 'passion', 'real-love', 'the-love-of-a-man', 'true-love']"
399,Leo Tolstoy,"“In the name of God, stop a moment, cease your work, look around you.”",1717,"['inspirational', 'life', 'work']"
400,Roy T. Bennett,"“Always remember people who have helped you along the way, and don’t forget to lift someone up.”",1709,"['gratitude', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'leader', 'leadership', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
401,Lao Tzu,“A man with outward courage dares to die; a man with inner courage dares to live.”,1699,"['courage', 'death', 'inspirational', 'life', 'moral-courage', 'real-life']"
402,Charlie Chaplin,“You'll never find a rainbow if you're looking down”,1692,"['inspirational', 'optimism', 'pessimism', 'wonder']"
403,C. JoyBell C.,"“The only person who can pull me down is myself, and I'm not going to let myself pull me down anymore.”",1692,"['belief-in-self', 'believe-in-yourself', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'life', 'living', 'self-awareness', 'self-belief', 'self-knowledge', 'self-love']"
404,Carolyn Forché,“The heart is the toughest part of the body.,1685,"['inspirational', 'love']"
405,Richard Dawkins,"“We are going to die, and that makes us the lucky ones. Most people are never going to die because they are never going to be born. The potential people who could have been here in my place but who will in fact never see the light of day outnumber the sand grains of Arabia. Certainly those unborn ghosts include greater poets than Keats, scientists greater than Newton. We know this because the set of possible people allowed by our DNA so massively exceeds the set of actual people. In the teeth of these stupefying odds it is you and I, in our ordinariness, that are here.We privileged few, who won the lottery of birth against all odds, how dare we whine at our inevitable return to that prior state from which the vast majority have never stirred?”",1682,"['death', 'inspirational', 'science', 'wonder']"
406,Stephenie Meyer,"“Life sucks, and then you die...”",1682,"['humor', 'inspirational']"
407,Rick Riordan,"“It's okay,” he said. “We're together.” He didn't say",1682,"['absence', 'annabeth-chase', 'heroes-of-olympus', 'inspirational', 'love', 'percy-jackson', 'percy-jackson-and-the-olympians', 'relationship', 'separation', 'the-mark-of-athena']"
408,Roy T. Bennett,"“Focus on your strengths, not your weaknesses.",1681,"['authentic-living', 'being-positive', 'blessing', 'blessings', 'character', 'focus', 'inspiration', 'inspirational', 'inspirational-quotes', 'life', 'life-quotes', 'motivation', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'reputation', 'strength', 'weakness']"
